# date: 2026-08-12T11:21:19Z
# commit: 21341e9
# cmake_version: cmake version 4.4.2
# compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpu: Apple M5
# arch: arm64
# impl: auto
# iterations: 3
# runs: 5
# binary_sha256: 81d644714de504bb2f1ac2b806c7c7ec94e5d736431078b22e820fea48b5b7ba
# corpus_sha256: 6859e2129a29888a21be1d6a56fc28a306a9cbd0924f0cca26ee66f95adaacee
# cmake: CMAKE_BUILD_TYPE:STRING=Release
# cmake: CMAKE_C_COMPILER:FILEPATH=/usr/bin/cc
# cmake: CMAKE_C_FLAGS:STRING=
# cmake: CMAKE_C_FLAGS_RELEASE:STRING=-O3 -DNDEBUG
# cmake: MPC_ENABLE_NATIVE_TUNING:BOOL=OFF
# cmake: MPC_ENABLE_SIMD:BOOL=ON
# files: 136
# columns: file sample_rate channels audio_s wall_ms cpu_ms realtime_x impl run
# --- run 1 ---
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_impulse_r_tone_32000-q7.mpc	32000	2	6.000	1.7	1.7	3603.604	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_impulse_r_tone_44100-q5.mpc	44100	2	6.000	1.9	1.8	3236.246	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_impulse_r_tone_44100-q7.mpc	44100	2	6.000	2.1	2.1	2843.602	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_impulse_r_tone_48000-q5.mpc	48000	2	6.000	2.0	2.0	3041.054	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_impulse_r_tone_48000-q7.mpc	48000	2	6.000	2.1	2.1	2806.361	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_silence_r_sine_32000-q5.mpc	32000	2	6.000	1.3	1.3	4709.576	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_silence_r_sine_32000-q7.mpc	32000	2	6.000	1.5	1.5	4018.754	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_silence_r_sine_44100-q5.mpc	44100	2	6.000	1.7	1.7	3544.004	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_silence_r_sine_44100-q7.mpc	44100	2	6.000	1.9	1.9	3157.895	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_silence_r_sine_48000-q5.mpc	48000	2	6.000	1.9	1.9	3133.159	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_silence_r_sine_48000-q7.mpc	48000	2	6.000	2.0	2.0	2928.258	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_noise_32000-q5.mpc	32000	2	6.000	1.9	1.9	3143.007	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_noise_32000-q7.mpc	32000	2	6.000	2.3	2.3	2606.429	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_noise_44100-q5.mpc	44100	2	6.000	2.5	2.5	2406.739	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_noise_44100-q7.mpc	44100	2	6.000	3.0	3.0	2030.457	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_noise_48000-q5.mpc	48000	2	6.000	2.7	2.7	2201.835	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_noise_48000-q7.mpc	48000	2	6.000	3.1	3.1	1917.546	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_silence_32000-q5.mpc	32000	2	6.000	1.2	1.2	4807.692	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_silence_32000-q7.mpc	32000	2	6.000	1.5	1.5	3901.170	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_silence_44100-q5.mpc	44100	2	6.000	1.7	1.7	3486.345	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_silence_44100-q7.mpc	44100	2	6.000	1.9	1.9	3143.007	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_silence_48000-q5.mpc	48000	2	6.000	1.9	1.9	3154.575	scalar	1
